customer_id,region,age_group,gender,last_order_date,total_orders,days_inactive,churn_status
16054,Europe,45-54,Male,2011-07-17,4,145,At Risk
17984,Europe,25-34,Female,2011-07-17,5,145,At Risk
13821,Europe,45-54,Female,2011-07-18,6,144,At Risk
14758,Europe,25-34,Female,2011-07-18,7,144,At Risk
16859,Europe,55+,Female,2011-07-18,7,144,At Risk
12840,Europe,18-24,Female,2011-07-19,7,143,At Risk
12875,Europe,35-44,Male,2011-07-19,5,143,At Risk
12947,Europe,25-34,Female,2011-07-19,6,143,At Risk
14117,Europe,45-54,Female,2011-07-19,1,143,At Risk
15713,Europe,35-44,Female,2011-07-19,4,143,At Risk
16112,Europe,25-34,Female,2011-07-19,4,143,At Risk
12510,Europe,35-44,Female,2011-07-20,7,142,At Risk
12521,Europe,35-44,Female,2011-07-20,1,142,At Risk
16807,Europe,55+,Male,2011-07-20,6,142,At Risk
17866,Europe,18-24,Male,2011-07-20,3,142,At Risk
17962,Europe,35-44,Male,2011-07-20,4,142,At Risk
14259,Europe,45-54,Female,2011-07-21,1,141,At Risk
15108,Other,25-34,Female,2011-07-21,3,141,At Risk
15623,Europe,25-34,Female,2011-07-21,8,141,At Risk
16654,Europe,45-54,Female,2011-07-21,8,141,At Risk
17660,Europe,35-44,Female,2011-07-21,2,141,At Risk
17694,Europe,18-24,Male,2011-07-21,3,141,At Risk
15704,Europe,18-24,Male,2011-07-22,6,140,At Risk
16866,Europe,45-54,Male,2011-07-22,3,140,At Risk
18146,Europe,55+,Male,2011-07-22,2,140,At Risk
18262,Europe,18-24,Female,2011-07-22,3,140,At Risk
12763,Asia-Pacific,18-24,Female,2011-07-24,2,138,At Risk
12864,Europe,45-54,Female,2011-07-24,2,138,At Risk
12916,Europe,45-54,Female,2011-07-24,7,138,At Risk
13037,Europe,45-54,Female,2011-07-24,12,138,At Risk
13116,Europe,35-44,Male,2011-07-24,1,138,At Risk
13802,Europe,35-44,Female,2011-07-24,19,138,At Risk
16178,Europe,25-34,Female,2011-07-24,2,138,At Risk
16305,Europe,45-54,Female,2011-07-24,1,138,At Risk
16948,Europe,25-34,Female,2011-07-24,7,138,At Risk
17265,Europe,25-34,Male,2011-07-24,2,138,At Risk
17312,Europe,35-44,Female,2011-07-24,3,138,At Risk
17649,Europe,18-24,Female,2011-07-24,3,138,At Risk
17935,Europe,25-34,Female,2011-07-24,7,138,At Risk
13296,Europe,25-34,Male,2011-07-25,6,137,At Risk
14100,Europe,18-24,Male,2011-07-25,1,137,At Risk
14692,Europe,25-34,Female,2011-07-25,12,137,At Risk
15372,Europe,45-54,Female,2011-07-25,8,137,At Risk
17040,Europe,45-54,Male,2011-07-25,2,137,At Risk
17693,Europe,35-44,Male,2011-07-25,1,137,At Risk
13492,Europe,45-54,Male,2011-07-26,3,136,At Risk
15855,Europe,55+,Male,2011-07-26,6,136,At Risk
13194,Europe,25-34,Female,2011-07-27,2,135,At Risk
13730,Europe,25-34,Female,2011-07-27,2,135,At Risk
15261,Europe,45-54,Female,2011-07-27,4,135,At Risk
16447,Europe,35-44,Male,2011-07-27,3,135,At Risk
16696,Europe,35-44,Male,2011-07-27,4,135,At Risk
12453,Europe,25-34,Male,2011-07-28,1,134,At Risk
12507,Europe,25-34,Male,2011-07-28,4,134,At Risk
12743,Other,45-54,Female,2011-07-28,2,134,At Risk
12853,Europe,55+,Female,2011-07-28,11,134,At Risk
14002,Europe,35-44,Female,2011-07-28,2,134,At Risk
15118,Europe,25-34,Female,2011-07-28,1,134,At Risk
15245,Europe,25-34,Female,2011-07-28,8,134,At Risk
15639,Europe,35-44,Male,2011-07-28,3,134,At Risk
15746,Europe,25-34,Female,2011-07-28,1,134,At Risk
16951,Europe,35-44,Male,2011-07-28,3,134,At Risk
17931,Europe,35-44,Female,2011-07-28,14,134,At Risk
18151,Europe,25-34,Male,2011-07-28,6,134,At Risk
18268,Europe,35-44,Female,2011-07-28,6,134,At Risk
13106,Europe,35-44,Female,2011-07-29,2,133,At Risk
13414,Europe,25-34,Female,2011-07-29,6,133,At Risk
14143,Europe,45-54,Female,2011-07-29,1,133,At Risk
15120,Europe,25-34,Female,2011-07-29,1,133,At Risk
15149,Europe,35-44,Male,2011-07-29,4,133,At Risk
15776,Europe,25-34,Female,2011-07-29,1,133,At Risk
15942,Europe,25-34,Male,2011-07-29,1,133,At Risk
16147,Europe,18-24,Female,2011-07-29,5,133,At Risk
17926,Europe,25-34,Male,2011-07-29,5,133,At Risk
18064,Europe,18-24,Female,2011-07-29,11,133,At Risk
12942,Europe,25-34,Female,2011-07-31,3,131,At Risk
13388,Europe,55+,Female,2011-07-31,3,131,At Risk
13722,Europe,45-54,Female,2011-07-31,10,131,At Risk
14885,Europe,35-44,Male,2011-07-31,3,131,At Risk
15438,Europe,55+,Female,2011-07-31,1,131,At Risk
17695,Europe,55+,Female,2011-07-31,5,131,At Risk
12534,Europe,35-44,Female,2011-08-01,1,130,At Risk
14403,Europe,55+,Male,2011-08-01,6,130,At Risk
17053,Europe,25-34,Male,2011-08-01,1,130,At Risk
17282,Europe,18-24,Female,2011-08-01,5,130,At Risk
17615,Europe,55+,Male,2011-08-01,6,130,At Risk
17941,Europe,25-34,Female,2011-08-01,4,130,At Risk
12378,Europe,18-24,Female,2011-08-02,2,129,At Risk
12644,Europe,18-24,Male,2011-08-02,4,129,At Risk
13075,Europe,55+,Female,2011-08-02,1,129,At Risk
13850,Europe,45-54,Female,2011-08-02,1,129,At Risk
14076,Europe,35-44,Male,2011-08-02,1,129,At Risk
14133,Europe,55+,Female,2011-08-02,4,129,At Risk
15342,Europe,25-34,Female,2011-08-02,1,129,At Risk
17353,Europe,35-44,Female,2011-08-02,4,129,At Risk
17553,Europe,25-34,Male,2011-08-02,4,129,At Risk
17887,Europe,45-54,Female,2011-08-02,1,129,At Risk
12643,Europe,18-24,Male,2011-08-03,11,128,At Risk
12750,Europe,45-54,Female,2011-08-03,1,128,At Risk
12917,Europe,25-34,Female,2011-08-03,6,128,At Risk
14972,Europe,35-44,Female,2011-08-03,2,128,At Risk
15374,Europe,45-54,Female,2011-08-03,2,128,At Risk
16324,Europe,45-54,Female,2011-08-03,3,128,At Risk
16835,Europe,35-44,Female,2011-08-03,6,128,At Risk
17429,Europe,45-54,Male,2011-08-03,5,128,At Risk
17514,Europe,25-34,Female,2011-08-03,2,128,At Risk
18178,Europe,55+,Female,2011-08-03,11,128,At Risk
12693,Europe,35-44,Male,2011-08-04,7,127,At Risk
13218,Europe,18-24,Male,2011-08-04,1,127,At Risk
13402,Europe,35-44,Female,2011-08-04,4,127,At Risk
13791,Europe,25-34,Female,2011-08-04,2,127,At Risk
14344,Europe,45-54,Female,2011-08-04,20,127,At Risk
14778,Europe,55+,Female,2011-08-04,2,127,At Risk
15133,Europe,25-34,Male,2011-08-04,5,127,At Risk
15254,Europe,45-54,Female,2011-08-04,3,127,At Risk
16572,Europe,35-44,Female,2011-08-04,3,127,At Risk
17267,Europe,25-34,Female,2011-08-04,2,127,At Risk
17692,Europe,45-54,Female,2011-08-04,12,127,At Risk
17723,Europe,18-24,Male,2011-08-04,7,127,At Risk
18099,Europe,35-44,Female,2011-08-04,1,127,At Risk
13082,Europe,35-44,Female,2011-08-05,21,126,At Risk
13513,Europe,25-34,Male,2011-08-05,3,126,At Risk
16174,Europe,25-34,Female,2011-08-05,7,126,At Risk
16302,Europe,45-54,Female,2011-08-05,1,126,At Risk
17400,Europe,18-24,Female,2011-08-05,8,126,At Risk
17457,Europe,35-44,Female,2011-08-05,14,126,At Risk
13248,Europe,18-24,Female,2011-08-07,2,124,At Risk
13752,Europe,35-44,Female,2011-08-07,7,124,At Risk
14053,Europe,25-34,Female,2011-08-07,4,124,At Risk
14079,Europe,35-44,Female,2011-08-07,1,124,At Risk
14331,Europe,18-24,Female,2011-08-07,2,124,At Risk
13869,Europe,35-44,Male,2011-08-08,10,123,At Risk
15985,Europe,45-54,Male,2011-08-08,7,123,At Risk
16788,Europe,35-44,Female,2011-08-08,5,123,At Risk
17085,Europe,25-34,Male,2011-08-08,28,123,At Risk
17331,Europe,35-44,Male,2011-08-08,1,123,At Risk
13162,Europe,35-44,Female,2011-08-09,16,122,At Risk
13217,Europe,35-44,Female,2011-08-09,4,122,At Risk
13280,Europe,25-34,Male,2011-08-09,7,122,At Risk
13355,Europe,45-54,Female,2011-08-09,1,122,At Risk
14127,Europe,35-44,Male,2011-08-09,6,122,At Risk
15247,Europe,55+,Male,2011-08-09,3,122,At Risk
18248,Europe,25-34,Female,2011-08-09,2,122,At Risk
14024,Europe,45-54,Female,2011-08-10,3,121,At Risk
16292,Europe,55+,Female,2011-08-10,5,121,At Risk
17994,Europe,25-34,Female,2011-08-10,11,121,At Risk
13307,Europe,18-24,Female,2011-08-11,3,120,At Risk
13645,Europe,35-44,Female,2011-08-11,1,120,At Risk
14346,Europe,35-44,Male,2011-08-11,5,120,At Risk
17248,Europe,25-34,Male,2011-08-11,2,120,At Risk
12399,Europe,55+,Male,2011-08-12,7,119,At Risk
13873,Europe,45-54,Female,2011-08-12,8,119,At Risk
13888,Europe,25-34,Female,2011-08-12,7,119,At Risk
14406,Europe,18-24,Male,2011-08-12,1,119,At Risk
14855,Europe,18-24,Female,2011-08-12,7,119,At Risk
15192,Europe,25-34,Female,2011-08-12,5,119,At Risk
15689,Europe,25-34,Female,2011-08-12,3,119,At Risk
16045,Europe,35-44,Female,2011-08-12,8,119,At Risk
16317,Europe,25-34,Other,2011-08-12,5,119,At Risk
17122,Europe,35-44,Female,2011-08-12,4,119,At Risk
17642,Europe,45-54,Female,2011-08-12,5,119,At Risk
14301,Europe,25-34,Female,2011-08-14,4,117,At Risk
15683,Europe,25-34,Female,2011-08-14,2,117,At Risk
17048,Europe,35-44,Male,2011-08-14,7,117,At Risk
12758,Europe,25-34,Male,2011-08-15,7,116,At Risk
13621,Europe,35-44,Female,2011-08-15,1,116,At Risk
13720,Europe,55+,Female,2011-08-15,4,116,At Risk
13799,Europe,55+,Male,2011-08-15,9,116,At Risk
15480,Europe,35-44,Female,2011-08-15,3,116,At Risk
15624,Europe,25-34,Female,2011-08-15,4,116,At Risk
16272,Europe,25-34,Female,2011-08-15,1,116,At Risk
16902,Europe,25-34,Female,2011-08-15,1,116,At Risk
16961,Europe,18-24,Female,2011-08-15,3,116,At Risk
17252,Europe,35-44,Female,2011-08-15,2,116,At Risk
17958,Europe,35-44,Female,2011-08-15,2,116,At Risk
18143,Europe,35-44,Female,2011-08-15,2,116,At Risk
12641,Europe,25-34,Female,2011-08-16,1,115,At Risk
14006,Europe,25-34,Female,2011-08-16,7,115,At Risk
14918,Europe,55+,Female,2011-08-16,9,115,At Risk
15002,Europe,18-24,Female,2011-08-16,9,115,At Risk
15768,Europe,35-44,Female,2011-08-16,34,115,At Risk
16927,Europe,18-24,Female,2011-08-16,3,115,At Risk
13655,Europe,25-34,Male,2011-08-17,6,114,At Risk
14323,Europe,45-54,Male,2011-08-17,2,114,At Risk
15122,Europe,35-44,Male,2011-08-17,11,114,At Risk
15541,Europe,25-34,Other,2011-08-17,1,114,At Risk
15734,Europe,45-54,Male,2011-08-17,4,114,At Risk
16092,Europe,18-24,Female,2011-08-17,6,114,At Risk
16755,Europe,45-54,Male,2011-08-17,7,114,At Risk
17070,Europe,45-54,Male,2011-08-17,2,114,At Risk
17398,Europe,18-24,Female,2011-08-17,3,114,At Risk
18073,Europe,18-24,Female,2011-08-17,12,114,At Risk
12688,Other,18-24,Female,2011-08-18,1,113,At Risk
12729,Europe,25-34,Male,2011-08-18,1,113,At Risk
13027,Europe,25-34,Female,2011-08-18,19,113,At Risk
13273,Europe,35-44,Male,2011-08-18,1,113,At Risk
15232,Europe,45-54,Male,2011-08-18,2,113,At Risk
15472,Europe,45-54,Female,2011-08-18,1,113,At Risk
15797,Europe,25-34,Male,2011-08-18,5,113,At Risk
16582,Europe,25-34,Female,2011-08-18,1,113,At Risk
17045,Europe,25-34,Female,2011-08-18,5,113,At Risk
17742,Europe,35-44,Female,2011-08-18,11,113,At Risk
12418,Europe,45-54,Male,2011-08-19,4,112,At Risk
12513,Europe,18-24,Female,2011-08-19,1,112,At Risk
12968,Europe,45-54,Male,2011-08-19,1,112,At Risk
13242,Europe,18-24,Female,2011-08-19,7,112,At Risk
14745,Europe,25-34,Female,2011-08-19,12,112,At Risk
14772,Europe,45-54,Male,2011-08-19,1,112,At Risk
15396,Europe,45-54,Female,2011-08-19,2,112,At Risk
15938,Europe,25-34,Female,2011-08-19,9,112,At Risk
16419,Europe,25-34,Male,2011-08-19,8,112,At Risk
16828,Europe,35-44,Female,2011-08-19,1,112,At Risk
17747,Europe,25-34,Female,2011-08-19,1,112,At Risk
14013,Europe,55+,Female,2011-08-21,5,110,At Risk
14224,Europe,25-34,Other,2011-08-21,9,110,At Risk
14246,Europe,45-54,Female,2011-08-21,3,110,At Risk
14460,Europe,35-44,Male,2011-08-21,9,110,At Risk
14566,Europe,25-34,Female,2011-08-21,4,110,At Risk
15313,Europe,25-34,Female,2011-08-21,1,110,At Risk
16536,Europe,35-44,Male,2011-08-21,1,110,At Risk
17029,Europe,25-34,Male,2011-08-21,7,110,At Risk
12363,Other,35-44,Female,2011-08-22,2,109,At Risk
13933,Europe,45-54,Female,2011-08-22,2,109,At Risk
14045,Europe,25-34,Male,2011-08-22,16,109,At Risk
14265,Other,25-34,Female,2011-08-22,4,109,At Risk
16952,Europe,35-44,Male,2011-08-22,5,109,At Risk
17083,Europe,45-54,Female,2011-08-22,9,109,At Risk
17585,Europe,35-44,Male,2011-08-22,7,109,At Risk
12593,Europe,55+,Male,2011-08-23,3,108,At Risk
13140,Europe,35-44,Male,2011-08-23,5,108,At Risk
13425,Europe,25-34,Female,2011-08-23,5,108,At Risk
13593,Europe,55+,Female,2011-08-23,14,108,At Risk
14364,Europe,35-44,Female,2011-08-23,8,108,At Risk
14523,Europe,45-54,Female,2011-08-23,1,108,At Risk
14930,Europe,45-54,Female,2011-08-23,6,108,At Risk
16550,Europe,25-34,Male,2011-08-23,18,108,At Risk
17242,Europe,25-34,Male,2011-08-23,5,108,At Risk
18018,Europe,35-44,Male,2011-08-23,4,108,At Risk
12649,Europe,45-54,Male,2011-08-24,8,107,At Risk
13411,Europe,35-44,Male,2011-08-24,1,107,At Risk
14407,Europe,25-34,Female,2011-08-24,5,107,At Risk
14875,Europe,35-44,Male,2011-08-24,3,107,At Risk
14973,Europe,25-34,Male,2011-08-24,3,107,At Risk
15800,Europe,18-24,Male,2011-08-24,7,107,At Risk
15812,Europe,18-24,Female,2011-08-24,12,107,At Risk
16340,Europe,35-44,Male,2011-08-24,3,107,At Risk
17256,Europe,25-34,Female,2011-08-24,5,107,At Risk
17268,Europe,45-54,Female,2011-08-24,11,107,At Risk
17869,Europe,25-34,Male,2011-08-24,7,107,At Risk
12624,Europe,45-54,Male,2011-08-25,2,106,At Risk
12715,Europe,35-44,Male,2011-08-25,1,106,At Risk
13000,Europe,25-34,Female,2011-08-25,4,106,At Risk
14055,Europe,25-34,Female,2011-08-25,3,106,At Risk
14196,Europe,25-34,Male,2011-08-25,1,106,At Risk
14314,Europe,35-44,Male,2011-08-25,2,106,At Risk
14687,Europe,55+,Female,2011-08-25,3,106,At Risk
15263,Europe,25-34,Female,2011-08-25,1,106,At Risk
15663,Europe,35-44,Male,2011-08-25,1,106,At Risk
16093,Europe,18-24,Female,2011-08-25,1,106,At Risk
16309,Europe,25-34,Female,2011-08-25,2,106,At Risk
16429,Europe,25-34,Female,2011-08-25,1,106,At Risk
16503,Europe,35-44,Female,2011-08-25,11,106,At Risk
17134,Europe,35-44,Female,2011-08-25,3,106,At Risk
17189,Europe,25-34,Female,2011-08-25,5,106,At Risk
17844,North America,45-54,Male,2011-08-25,1,106,At Risk
18200,Europe,45-54,Male,2011-08-25,1,106,At Risk
13003,Europe,35-44,Male,2011-08-26,3,105,At Risk
13489,Europe,55+,Female,2011-08-26,4,105,At Risk
14210,Europe,45-54,Male,2011-08-26,16,105,At Risk
15074,Europe,45-54,Female,2011-08-26,3,105,At Risk
15641,Europe,45-54,Female,2011-08-26,12,105,At Risk
16641,Europe,25-34,Male,2011-08-26,2,105,At Risk
17146,Europe,55+,Male,2011-08-26,13,105,At Risk
13301,Europe,35-44,Female,2011-08-28,4,103,At Risk
13778,Europe,35-44,Female,2011-08-28,4,103,At Risk
14472,Europe,25-34,Male,2011-08-28,9,103,At Risk
15095,Europe,25-34,Male,2011-08-28,10,103,At Risk
15325,Europe,35-44,Female,2011-08-28,8,103,At Risk
15569,Europe,25-34,Female,2011-08-28,10,103,At Risk
15625,Europe,25-34,Female,2011-08-28,9,103,At Risk
16806,Europe,18-24,Female,2011-08-28,4,103,At Risk
16816,Europe,25-34,Female,2011-08-28,4,103,At Risk
12814,Europe,25-34,Female,2011-08-30,1,101,At Risk
14078,Europe,35-44,Female,2011-08-30,9,101,At Risk
15866,Europe,45-54,Male,2011-08-30,1,101,At Risk
17298,Europe,25-34,Male,2011-08-30,5,101,At Risk
14513,Europe,25-34,Female,2011-08-31,6,100,At Risk
15260,Europe,35-44,Female,2011-08-31,25,100,At Risk
15596,Europe,25-34,Female,2011-08-31,9,100,At Risk
16083,Europe,25-34,Female,2011-08-31,4,100,At Risk
16180,Europe,35-44,Male,2011-08-31,13,100,At Risk
16278,Europe,25-34,Female,2011-08-31,3,100,At Risk
16780,Europe,35-44,Male,2011-08-31,3,100,At Risk
16842,Europe,45-54,Male,2011-08-31,3,100,At Risk
17320,Europe,18-24,Male,2011-08-31,6,100,At Risk
17588,Europe,18-24,Male,2011-08-31,7,100,At Risk
12436,Europe,55+,Female,2011-09-01,1,99,At Risk
12739,Middle East,45-54,Male,2011-09-01,2,99,At Risk
13045,Europe,45-54,Male,2011-09-01,3,99,At Risk
13099,Europe,25-34,Male,2011-09-01,1,99,At Risk
13376,Europe,55+,Female,2011-09-01,3,99,At Risk
13470,Europe,55+,Male,2011-09-01,2,99,At Risk
13631,Europe,45-54,Female,2011-09-01,11,99,At Risk
14420,Europe,25-34,Female,2011-09-01,4,99,At Risk
15829,Europe,35-44,Male,2011-09-01,2,99,At Risk
16456,Europe,45-54,Female,2011-09-01,13,99,At Risk
16808,Europe,45-54,Other,2011-09-01,2,99,At Risk
14171,Europe,18-24,Female,2011-09-02,2,98,At Risk
14276,Europe,25-34,Male,2011-09-02,7,98,At Risk
14436,Europe,55+,Female,2011-09-02,2,98,At Risk
14463,Europe,18-24,Female,2011-09-02,4,98,At Risk
18027,Europe,18-24,Male,2011-09-02,1,98,At Risk
12710,Europe,18-24,Female,2011-09-04,3,96,At Risk
12851,Europe,35-44,Male,2011-09-04,2,96,At Risk
13240,Europe,25-34,Female,2011-09-04,8,96,At Risk
13548,Europe,45-54,Female,2011-09-04,3,96,At Risk
14965,Europe,25-34,Female,2011-09-04,2,96,At Risk
16761,Europe,45-54,Female,2011-09-04,1,96,At Risk
17050,Europe,25-34,Female,2011-09-04,11,96,At Risk
17229,Europe,45-54,Male,2011-09-04,2,96,At Risk
17722,Europe,25-34,Female,2011-09-04,5,96,At Risk
17774,Europe,18-24,Female,2011-09-04,9,96,At Risk
12422,Asia-Pacific,45-54,Male,2011-09-05,12,95,At Risk
12502,Europe,35-44,Female,2011-09-05,5,95,At Risk
12616,Europe,45-54,Other,2011-09-05,3,95,At Risk
12816,Europe,45-54,Male,2011-09-05,2,95,At Risk
13192,Europe,25-34,Female,2011-09-05,6,95,At Risk
13744,Europe,45-54,Other,2011-09-05,2,95,At Risk
13748,Europe,35-44,Female,2011-09-05,9,95,At Risk
13851,Europe,45-54,Female,2011-09-05,8,95,At Risk
13931,Europe,35-44,Female,2011-09-05,11,95,At Risk
14565,Europe,18-24,Female,2011-09-05,5,95,At Risk
15307,Europe,55+,Male,2011-09-05,1,95,At Risk
15364,Europe,55+,Other,2011-09-05,2,95,At Risk
15491,Europe,25-34,Male,2011-09-05,6,95,At Risk
16172,Europe,35-44,Female,2011-09-05,8,95,At Risk
16551,Europe,25-34,Female,2011-09-05,7,95,At Risk
16820,Europe,25-34,Male,2011-09-05,1,95,At Risk
17309,Europe,35-44,Female,2011-09-05,3,95,At Risk
18196,Europe,55+,Female,2011-09-05,4,95,At Risk
13122,Europe,45-54,Female,2011-09-06,2,94,At Risk
13130,Europe,45-54,Male,2011-09-06,1,94,At Risk
13158,Europe,55+,Female,2011-09-06,5,94,At Risk
14208,Europe,35-44,Female,2011-09-06,2,94,At Risk
15462,Europe,25-34,Female,2011-09-06,4,94,At Risk
16175,Europe,25-34,Female,2011-09-06,7,94,At Risk
16400,Europe,45-54,Female,2011-09-06,9,94,At Risk
17339,Europe,25-34,Female,2011-09-06,3,94,At Risk
17460,Europe,35-44,Female,2011-09-06,16,94,At Risk
17560,Europe,55+,Female,2011-09-06,8,94,At Risk
13210,Europe,45-54,Female,2011-09-07,1,93,At Risk
15071,Europe,25-34,Female,2011-09-07,4,93,At Risk
15885,Europe,35-44,Other,2011-09-07,13,93,At Risk
18093,Europe,55+,Female,2011-09-07,8,93,At Risk
12592,Europe,55+,Female,2011-09-08,4,92,At Risk
13244,Europe,45-54,Female,2011-09-08,1,92,At Risk
13249,Europe,25-34,Female,2011-09-08,9,92,At Risk
13330,Europe,35-44,Female,2011-09-08,6,92,At Risk
13814,Europe,55+,Female,2011-09-08,3,92,At Risk
13848,Europe,25-34,Male,2011-09-08,8,92,At Risk
13889,Europe,18-24,Female,2011-09-08,6,92,At Risk
13925,Europe,55+,Female,2011-09-08,4,92,At Risk
14223,Europe,25-34,Female,2011-09-08,3,92,At Risk
14410,Europe,55+,Female,2011-09-08,11,92,At Risk
15198,Europe,55+,Female,2011-09-08,5,92,At Risk
15400,Europe,35-44,Female,2011-09-08,8,92,At Risk
15488,Europe,55+,Female,2011-09-08,5,92,At Risk
15653,Europe,35-44,Male,2011-09-08,2,92,At Risk
16031,Europe,45-54,Female,2011-09-08,2,92,At Risk
18222,Europe,45-54,Other,2011-09-08,1,92,At Risk
12535,Europe,45-54,Male,2011-09-09,2,91,At Risk
13441,Europe,18-24,Female,2011-09-09,2,91,At Risk
14414,Europe,35-44,Female,2011-09-09,8,91,At Risk
14628,Europe,35-44,Female,2011-09-09,5,91,At Risk
14915,Europe,45-54,Female,2011-09-09,11,91,At Risk
15652,Europe,25-34,Female,2011-09-09,5,91,At Risk
16027,Europe,25-34,Male,2011-09-09,15,91,At Risk
16723,Europe,25-34,Female,2011-09-09,4,91,At Risk
12635,Europe,18-24,Female,2011-09-11,4,89,Active
12965,Europe,35-44,Male,2011-09-11,1,89,Active
13124,Europe,35-44,Female,2011-09-11,4,89,Active
13372,Europe,45-54,Female,2011-09-11,1,89,Active
13611,Europe,45-54,Female,2011-09-11,10,89,Active
14212,Europe,35-44,Female,2011-09-11,2,89,Active
14837,Europe,25-34,Male,2011-09-11,9,89,Active
15035,Europe,45-54,Other,2011-09-11,1,89,Active
15636,Europe,35-44,Female,2011-09-11,4,89,Active
15939,Europe,25-34,Male,2011-09-11,15,89,Active
16384,Europe,25-34,Male,2011-09-11,4,89,Active
16796,Europe,35-44,Male,2011-09-11,1,89,Active
18215,Europe,35-44,Male,2011-09-11,5,89,Active
18255,Europe,45-54,Male,2011-09-11,2,89,Active
12884,Europe,45-54,Female,2011-09-12,1,88,Active
12924,Europe,35-44,Other,2011-09-12,12,88,Active
13375,Europe,25-34,Female,2011-09-12,2,88,Active
14307,Europe,18-24,Male,2011-09-12,10,88,Active
14500,Europe,35-44,Other,2011-09-12,3,88,Active
15673,Europe,45-54,Male,2011-09-12,9,88,Active
15764,Europe,25-34,Female,2011-09-12,8,88,Active
15980,Europe,45-54,Female,2011-09-12,7,88,Active
15996,Europe,35-44,Male,2011-09-12,7,88,Active
16141,Europe,45-54,Female,2011-09-12,2,88,Active
16209,Europe,55+,Male,2011-09-12,9,88,Active
16211,Europe,55+,Male,2011-09-12,3,88,Active
16475,Europe,55+,Female,2011-09-12,4,88,Active
16984,Europe,25-34,Female,2011-09-12,9,88,Active
17433,Europe,45-54,Female,2011-09-12,2,88,Active
17919,Europe,25-34,Female,2011-09-12,2,88,Active
14163,Europe,35-44,Female,2011-09-13,5,87,Active
14753,Europe,35-44,Male,2011-09-13,2,87,Active
15201,Europe,35-44,Female,2011-09-13,7,87,Active
15216,Europe,35-44,Female,2011-09-13,2,87,Active
15343,Europe,55+,Female,2011-09-13,1,87,Active
16036,Europe,25-34,Female,2011-09-13,4,87,Active
16098,Europe,25-34,Female,2011-09-13,14,87,Active
16229,Europe,45-54,Female,2011-09-13,6,87,Active
16451,Europe,35-44,Male,2011-09-13,3,87,Active
16959,Europe,25-34,Male,2011-09-13,1,87,Active
17037,Europe,25-34,Male,2011-09-13,1,87,Active
18251,Europe,25-34,Female,2011-09-13,9,87,Active
12566,Europe,25-34,Female,2011-09-14,1,86,Active
12756,Asia-Pacific,35-44,Female,2011-09-14,1,86,Active
13877,Europe,25-34,Other,2011-09-14,3,86,Active
14177,Europe,55+,Male,2011-09-14,13,86,Active
14660,Europe,35-44,Male,2011-09-14,2,86,Active
16745,Europe,35-44,Female,2011-09-14,17,86,Active
17033,Europe,25-34,Female,2011-09-14,4,86,Active
17347,Europe,25-34,Male,2011-09-14,1,86,Active
17640,Europe,25-34,Female,2011-09-14,6,86,Active
18173,Europe,18-24,Male,2011-09-14,5,86,Active
12722,Europe,25-34,Male,2011-09-15,4,85,Active
12995,Europe,25-34,Female,2011-09-15,1,85,Active
13134,Europe,25-34,Female,2011-09-15,6,85,Active
13518,Europe,45-54,Male,2011-09-15,1,85,Active
13539,Europe,25-34,Male,2011-09-15,7,85,Active
13662,Europe,25-34,Male,2011-09-15,11,85,Active
14557,Europe,25-34,Female,2011-09-15,1,85,Active
14894,Europe,25-34,Female,2011-09-15,3,85,Active
15205,Europe,35-44,Female,2011-09-15,2,85,Active
15322,Europe,45-54,Male,2011-09-15,2,85,Active
15417,Europe,25-34,Female,2011-09-15,1,85,Active
15466,Europe,35-44,Female,2011-09-15,4,85,Active
17002,Europe,35-44,Female,2011-09-15,7,85,Active
17047,Europe,35-44,Male,2011-09-15,6,85,Active
17333,Europe,25-34,Female,2011-09-15,1,85,Active
17594,Europe,25-34,Male,2011-09-15,4,85,Active
17786,Europe,35-44,Female,2011-09-15,2,85,Active
17898,Europe,35-44,Female,2011-09-15,4,85,Active
12434,Asia-Pacific,45-54,Female,2011-09-16,3,84,Active
12871,Europe,25-34,Male,2011-09-16,3,84,Active
13141,Europe,25-34,Female,2011-09-16,17,84,Active
13563,Europe,35-44,Male,2011-09-16,2,84,Active
14124,Europe,25-34,Male,2011-09-16,1,84,Active
15099,Europe,25-34,Male,2011-09-16,1,84,Active
15410,Europe,25-34,Female,2011-09-16,10,84,Active
15523,Europe,35-44,Female,2011-09-16,16,84,Active
15975,Europe,55+,Female,2011-09-16,1,84,Active
16108,Europe,55+,Female,2011-09-16,4,84,Active
16573,Europe,25-34,Female,2011-09-16,2,84,Active
16709,Europe,25-34,Female,2011-09-16,14,84,Active
16878,Europe,35-44,Female,2011-09-16,1,84,Active
13067,Europe,35-44,Female,2011-09-18,3,82,Active
13334,Europe,45-54,Male,2011-09-18,5,82,Active
15947,Europe,25-34,Female,2011-09-18,1,82,Active
16370,Europe,18-24,Male,2011-09-18,4,82,Active
17802,Europe,25-34,Male,2011-09-18,10,82,Active
18194,Europe,25-34,Female,2011-09-18,6,82,Active
12379,Europe,55+,Female,2011-09-19,4,81,Active
12497,Europe,18-24,Female,2011-09-19,3,81,Active
12527,Europe,55+,Female,2011-09-19,5,81,Active
12752,Europe,45-54,Female,2011-09-19,1,81,Active
13228,Europe,55+,Male,2011-09-19,1,81,Active
13325,Europe,25-34,Female,2011-09-19,1,81,Active
