customer_id,total_orders,total_spend,aov,first_order,last_order,active_days
13573,6,915.02,152.5,2010-03-12,2011-10-20,587
16216,1,914.93,914.93,2011-03-17,2011-03-17,0
12940,2,913.54,456.77,2011-09-13,2011-10-16,33
15364,2,913.19,456.6,2011-03-30,2011-09-05,159
12572,2,912.42,456.21,2011-10-19,2011-12-01,43
14359,3,912.18,304.06,2011-09-13,2011-11-20,68
15244,3,912.08,304.03,2010-02-11,2011-10-05,601
14289,6,911.26,151.88,2011-02-23,2011-12-01,281
14133,4,911.14,227.78,2009-12-06,2011-08-02,604
15919,2,910.61,455.31,2010-12-06,2011-11-20,349
16138,3,910.35,303.45,2010-04-28,2010-11-26,212
16411,4,910.19,227.55,2010-10-07,2011-11-20,409
15511,5,909.23,181.85,2011-09-15,2011-11-28,74
13548,3,908.99,303.0,2010-08-25,2011-09-04,375
13038,3,908.46,302.82,2011-02-22,2011-09-20,210
15097,3,908.35,302.78,2010-05-05,2011-12-05,579
14729,3,907.38,302.46,2010-03-24,2010-12-01,252
14714,4,906.24,226.56,2010-01-21,2011-11-15,663
14969,1,906.23,906.23,2010-01-05,2010-01-05,0
12642,3,905.26,301.75,2011-08-24,2011-11-14,82
13255,3,904.46,301.49,2010-07-15,2011-11-30,503
15180,3,904.43,301.48,2010-04-29,2010-12-07,222
12785,3,904.4,301.47,2009-12-08,2010-12-10,367
17746,4,904.18,226.05,2010-04-08,2011-04-13,370
17176,3,902.32,300.77,2010-01-31,2011-05-22,476
17382,8,902.28,112.78,2010-05-19,2011-10-05,504
17480,2,902.03,451.01,2010-09-21,2011-09-23,367
17566,2,901.21,450.61,2011-11-14,2011-12-01,17
15900,4,900.4,225.1,2010-05-26,2011-11-16,539
17226,3,900.12,300.04,2010-02-12,2011-02-04,357
12945,2,900.11,450.06,2010-02-21,2011-02-24,368
16442,5,899.47,179.89,2009-12-13,2011-12-08,725
16834,2,898.96,449.48,2010-02-03,2011-04-26,447
15710,1,898.87,898.87,2010-10-18,2010-10-18,0
12703,4,898.53,224.63,2010-01-24,2011-09-29,613
17537,2,897.62,448.81,2011-02-09,2011-11-10,274
16361,4,896.66,224.16,2011-09-29,2011-11-30,62
15992,3,896.6,298.87,2010-09-12,2011-12-06,450
16784,5,896.53,179.31,2010-03-28,2011-11-20,602
12503,1,896.0,896.0,2010-05-04,2010-05-04,0
13996,2,895.76,447.88,2010-11-05,2010-11-18,13
12811,4,893.9,223.47,2010-10-08,2011-03-23,166
15066,1,893.59,893.59,2011-10-17,2011-10-17,0
17155,7,892.46,127.49,2009-12-03,2011-11-22,719
13569,4,892.28,223.07,2010-10-07,2011-11-22,411
15393,5,891.34,178.27,2009-12-15,2011-11-23,708
12652,2,891.03,445.51,2010-10-01,2011-01-12,103
14065,3,891.02,297.01,2010-10-04,2010-11-15,42
15824,2,890.94,445.47,2010-06-25,2010-09-12,79
16228,3,890.81,296.94,2010-11-04,2010-11-19,15
17968,4,888.04,222.01,2010-07-15,2010-12-01,139
17708,4,887.93,221.98,2010-10-12,2011-06-05,236
14686,5,885.83,177.17,2010-02-18,2010-10-21,245
17704,2,885.19,442.6,2011-04-14,2011-06-24,71
13166,2,884.18,442.09,2010-10-21,2011-03-01,131
12525,3,883.73,294.58,2010-03-02,2010-07-29,149
18141,2,882.47,441.24,2010-04-29,2010-11-03,188
16900,3,882.16,294.05,2011-10-07,2011-11-23,47
17361,5,880.64,176.13,2010-02-01,2011-10-21,627
16677,2,880.62,440.31,2010-02-25,2010-10-24,241
13937,2,880.13,440.06,2010-11-02,2011-06-23,233
14551,7,880.04,125.72,2010-01-27,2011-11-21,663
14612,1,877.7,877.7,2010-10-20,2010-10-20,0
15653,2,877.44,438.72,2011-08-16,2011-09-08,23
14645,3,876.89,292.3,2010-03-15,2011-07-06,478
18043,3,875.97,291.99,2010-12-08,2011-11-15,342
13768,2,875.97,437.99,2009-12-09,2009-12-13,4
14681,6,875.15,145.86,2010-02-24,2011-09-29,582
14508,5,874.94,174.99,2010-06-17,2011-11-17,518
12421,6,874.6,145.77,2010-07-22,2011-11-24,490
16513,4,874.59,218.65,2011-10-27,2011-12-05,39
12675,2,874.5,437.25,2010-05-10,2010-06-04,25
15469,3,874.25,291.42,2010-09-27,2011-10-20,388
12874,2,873.42,436.71,2010-06-03,2010-11-19,169
12801,1,871.82,871.82,2010-07-27,2010-07-27,0
12413,4,871.45,217.86,2010-11-02,2011-10-04,336
15224,5,871.36,174.27,2010-01-15,2010-12-16,335
13200,4,870.09,217.52,2011-08-05,2011-11-20,107
14753,2,869.51,434.75,2010-09-05,2011-09-13,373
16948,7,868.77,124.11,2010-02-21,2011-07-24,518
16357,4,868.37,217.09,2010-11-23,2011-11-06,348
17167,3,867.11,289.04,2010-09-20,2010-11-25,66
17358,5,866.05,173.21,2010-02-24,2011-02-09,350
16567,2,865.6,432.8,2011-01-07,2011-05-29,142
13922,3,865.2,288.4,2010-08-29,2010-12-23,116
14600,2,865.17,432.59,2010-11-11,2011-02-07,88
13891,3,863.56,287.85,2010-05-06,2010-11-26,204
12815,2,863.46,431.73,2011-05-25,2011-07-15,51
15870,4,862.61,215.65,2010-09-19,2011-11-07,414
16668,13,862.42,66.34,2010-03-18,2011-11-24,616
15012,3,860.62,286.87,2010-05-12,2011-10-17,523
12794,2,860.41,430.2,2011-09-02,2011-10-17,45
13339,1,860.12,860.12,2011-05-23,2011-05-23,0
14372,2,860.08,430.04,2010-04-19,2010-09-22,156
17064,3,859.35,286.45,2011-01-16,2011-10-12,269
15287,5,856.03,171.21,2009-12-02,2011-11-17,715
17161,1,856.01,856.01,2010-09-21,2010-09-21,0
15483,10,855.06,85.51,2010-01-24,2011-07-01,523
12878,2,854.99,427.5,2011-03-18,2011-04-17,30
13991,6,854.97,142.5,2011-07-19,2011-11-27,131
13945,2,854.15,427.07,2010-08-17,2010-11-10,85
14873,2,854.13,427.06,2010-03-16,2011-05-13,423
16877,6,853.72,142.29,2011-05-15,2011-11-27,196
17349,5,852.25,170.45,2010-03-18,2011-06-13,452
15266,5,852.21,170.44,2010-01-07,2011-01-05,363
16070,2,852.15,426.07,2011-11-07,2011-11-17,10
17674,2,851.7,425.85,2010-12-06,2011-09-26,294
13479,4,851.37,212.84,2010-08-19,2011-05-23,277
16020,3,851.01,283.67,2011-10-05,2011-11-23,49
12808,5,850.1,170.02,2010-09-03,2011-11-03,426
12793,3,849.33,283.11,2010-11-03,2011-01-09,67
18108,3,848.81,282.94,2009-12-02,2011-03-30,483
16798,3,848.71,282.9,2009-12-10,2010-06-03,175
15264,2,848.4,424.2,2010-06-27,2011-10-06,466
15784,2,848.33,424.16,2010-02-05,2010-08-29,205
14202,3,847.76,282.59,2010-03-25,2010-11-23,243
13487,5,846.87,169.37,2009-12-05,2011-10-13,677
16924,3,846.75,282.25,2011-09-16,2011-11-18,63
13970,2,846.55,423.27,2010-09-28,2010-11-18,51
14087,3,846.22,282.07,2009-12-04,2011-12-07,733
14803,3,845.55,281.85,2011-02-20,2011-06-30,130
13221,2,844.86,422.43,2010-12-15,2011-04-13,119
18078,4,844.6,211.15,2010-03-21,2011-05-06,411
16500,9,843.91,93.77,2010-06-14,2011-12-05,539
14922,2,843.74,421.87,2010-07-20,2010-11-11,114
15070,3,843.25,281.08,2009-12-15,2010-12-02,352
16344,4,842.42,210.6,2010-02-09,2011-07-04,510
16846,3,842.41,280.8,2010-03-10,2011-10-20,589
17638,2,842.4,421.2,2009-12-18,2010-03-02,74
16810,2,842.04,421.02,2010-10-15,2011-05-31,228
14862,2,841.2,420.6,2011-07-14,2011-11-14,123
12541,3,841.18,280.39,2011-03-04,2011-11-10,251
12891,11,840.5,76.41,2010-02-18,2011-06-07,474
12543,1,840.25,840.25,2010-09-17,2010-09-17,0
13169,3,840.08,280.03,2010-05-26,2011-10-07,499
18247,3,839.73,279.91,2010-03-18,2010-10-21,217
13940,4,839.14,209.78,2011-07-18,2011-11-22,127
16264,2,837.53,418.76,2010-09-19,2010-09-27,8
14037,6,836.95,139.49,2009-12-07,2011-06-16,556
15832,1,836.79,836.79,2011-03-30,2011-03-30,0
14929,2,836.69,418.35,2010-10-14,2011-11-07,389
13795,4,836.3,209.07,2010-03-12,2010-11-16,249
16747,2,836.06,418.03,2011-10-03,2011-11-02,30
13386,2,835.46,417.73,2010-09-28,2010-10-21,23
14556,3,835.34,278.45,2010-01-20,2010-04-22,92
16737,2,835.2,417.6,2010-05-11,2011-10-17,524
15190,1,834.44,834.44,2010-10-01,2010-10-01,0
12791,5,834.43,166.89,2010-03-25,2010-12-01,251
16644,2,833.78,416.89,2011-05-11,2011-06-15,35
12903,1,833.53,833.53,2010-10-07,2010-10-07,0
12545,2,832.39,416.19,2011-03-25,2011-09-25,184
13175,2,831.45,415.73,2009-12-04,2010-05-06,153
15766,3,831.06,277.02,2010-01-26,2011-10-06,618
15759,7,830.93,118.7,2009-12-02,2011-05-05,519
17003,4,830.16,207.54,2010-05-10,2010-11-02,176
14851,3,829.41,276.47,2010-03-19,2011-11-16,607
13544,6,829.0,138.17,2010-03-05,2011-10-31,605
16469,5,828.91,165.78,2010-07-13,2011-11-16,491
12953,2,828.81,414.41,2010-07-05,2011-11-30,513
15617,3,828.55,276.18,2010-07-20,2010-11-08,111
13681,4,827.83,206.96,2011-07-07,2011-11-22,138
17332,5,827.77,165.55,2010-02-21,2010-06-29,128
17045,5,827.68,165.54,2010-10-06,2011-08-18,316
13810,2,827.51,413.75,2011-10-14,2011-11-11,28
15945,4,827.27,206.82,2009-12-01,2010-12-09,373
16246,2,827.25,413.63,2010-02-08,2010-09-06,210
16494,1,826.53,826.53,2011-02-16,2011-02-16,0
16869,4,825.42,206.35,2011-06-17,2011-11-17,153
17880,3,824.92,274.97,2009-12-09,2010-12-10,366
12550,1,824.83,824.83,2011-09-21,2011-09-21,0
13513,3,824.59,274.86,2010-02-22,2011-08-05,529
14260,3,824.28,274.76,2010-06-09,2010-08-25,77
15137,2,823.4,411.7,2010-01-28,2010-07-07,160
15847,5,822.57,164.51,2010-03-08,2011-11-01,603
16164,3,822.48,274.16,2011-10-28,2011-11-22,25
16680,3,821.45,273.82,2010-06-23,2011-10-27,491
13893,1,821.1,821.1,2011-02-15,2011-02-15,0
15314,3,820.45,273.48,2010-10-07,2011-05-24,229
15006,2,820.19,410.1,2010-09-12,2011-10-19,402
17952,4,819.61,204.9,2010-06-16,2010-11-26,163
16135,2,819.45,409.73,2010-05-05,2011-03-22,321
17683,3,819.01,273.0,2010-06-03,2010-11-19,169
13612,1,818.29,818.29,2010-03-17,2010-03-17,0
13595,3,818.22,272.74,2010-03-03,2010-07-11,130
14890,3,817.25,272.42,2010-02-18,2011-03-31,406
16943,3,816.73,272.24,2011-01-25,2011-05-12,107
14872,3,816.6,272.2,2010-03-16,2010-08-13,150
13514,4,815.9,203.97,2010-01-26,2011-09-27,609
15399,3,815.77,271.92,2011-09-21,2011-12-08,78
16460,3,814.72,271.57,2011-09-19,2011-11-11,53
14656,5,814.65,162.93,2010-04-15,2011-06-23,434
12763,2,814.16,407.08,2010-12-05,2011-07-24,231
14624,6,814.07,135.68,2010-04-14,2011-10-13,547
16621,4,813.48,203.37,2011-03-07,2011-10-19,226
15644,4,813.0,203.25,2011-03-23,2011-06-26,95
18084,3,812.93,270.98,2010-11-16,2011-11-23,372
17251,3,812.43,270.81,2009-12-15,2010-12-12,362
16624,2,810.57,405.28,2011-05-26,2011-09-20,117
16958,1,809.44,809.44,2010-09-30,2010-09-30,0
13637,3,809.25,269.75,2011-04-27,2011-10-18,174
13045,3,808.92,269.64,2010-08-10,2011-09-01,387
17114,8,808.62,101.08,2011-01-09,2011-12-04,329
17817,6,807.85,134.64,2010-10-13,2011-12-05,418
15533,3,807.57,269.19,2011-09-11,2011-11-20,70
17495,3,806.72,268.91,2010-11-14,2011-12-02,383
15952,4,806.57,201.64,2011-04-28,2011-11-06,192
16658,5,804.07,160.81,2010-03-30,2010-12-06,251
18248,2,804.02,402.01,2011-06-06,2011-08-09,64
17223,3,803.53,267.84,2010-11-29,2011-02-02,65
15831,3,801.76,267.25,2011-01-19,2011-10-12,266
18265,2,801.51,400.75,2011-07-04,2011-09-28,86
16127,2,801.31,400.66,2009-12-13,2011-10-31,687
13415,4,800.67,200.17,2009-12-11,2010-08-24,256
17023,3,800.18,266.73,2010-01-11,2010-10-18,280
13980,5,799.92,159.98,2010-02-21,2011-10-10,596
13720,4,799.9,199.97,2011-03-30,2011-08-15,138
12787,4,799.18,199.79,2010-10-22,2011-11-30,404
17255,4,799.13,199.78,2010-09-19,2011-10-30,406
13041,4,799.13,199.78,2010-04-29,2010-09-15,139
16952,5,798.78,159.76,2009-12-11,2011-08-22,619
16438,5,798.35,159.67,2011-09-18,2011-12-04,77
17801,3,798.33,266.11,2010-01-17,2010-09-14,240
15309,4,797.96,199.49,2009-12-04,2010-04-08,125
13389,3,797.96,265.99,2011-04-21,2011-11-28,221
17281,6,797.85,132.97,2010-02-04,2010-11-30,299
15637,5,797.59,159.52,2009-12-15,2011-10-18,672
16155,5,796.9,159.38,2010-06-18,2010-11-23,158
15396,2,796.38,398.19,2010-05-05,2011-08-19,471
15872,4,795.68,198.92,2010-06-07,2011-11-25,536
13336,1,795.12,795.12,2011-09-23,2011-09-23,0
16961,3,794.56,264.85,2010-06-25,2011-08-15,416
12713,1,794.55,794.55,2011-12-09,2011-12-09,0
17212,3,794.41,264.8,2010-08-10,2011-03-31,233
14690,4,794.33,198.58,2010-10-25,2011-10-26,366
16679,3,793.06,264.35,2010-06-10,2010-12-08,181
18034,3,792.85,264.28,2010-11-29,2011-11-18,354
13296,6,792.51,132.09,2010-05-11,2011-07-25,440
15921,4,792.46,198.12,2010-03-09,2011-06-20,468
14022,2,792.15,396.07,2010-08-10,2011-04-28,261
16250,3,791.38,263.79,2010-11-18,2011-03-23,125
12680,4,790.81,197.7,2011-08-18,2011-12-09,113
13484,3,790.72,263.57,2010-03-10,2011-04-12,398
13016,3,789.89,263.3,2011-08-08,2011-09-27,50
16759,3,789.79,263.26,2011-11-09,2011-12-02,23
16472,2,789.6,394.8,2010-04-21,2010-10-01,163
13598,5,789.59,157.92,2010-02-26,2011-10-23,604
15448,2,788.81,394.4,2010-02-03,2011-01-31,362
12923,3,788.62,262.87,2010-05-13,2011-10-06,511
14557,1,788.38,788.38,2011-09-15,2011-09-15,0
13212,3,788.08,262.69,2011-10-09,2011-11-20,42
14513,6,788.01,131.34,2010-05-20,2011-08-31,468
13323,5,787.85,157.57,2011-09-16,2011-12-06,81
16468,3,787.52,262.51,2010-08-15,2011-09-26,407
12505,1,787.2,787.2,2010-10-27,2010-10-27,0
12781,2,786.74,393.37,2011-02-28,2011-10-07,221
14463,4,786.57,196.64,2010-07-28,2011-09-02,401
16739,2,786.43,393.21,2010-06-21,2011-06-16,360
16972,2,786.25,393.13,2010-09-09,2010-11-22,74
13770,4,785.37,196.34,2009-12-09,2010-10-13,308
13541,2,785.25,392.63,2010-05-18,2010-10-08,143
15714,5,784.81,156.96,2010-06-02,2011-11-28,544
15806,3,784.58,261.53,2011-03-08,2011-10-24,230
15743,4,784.46,196.12,2011-06-08,2011-11-23,168
17387,2,784.11,392.06,2011-11-06,2011-11-20,14
16836,4,782.37,195.59,2010-05-14,2011-10-31,535
13453,3,781.69,260.56,2010-11-02,2011-06-27,237
13287,3,781.59,260.53,2010-01-04,2010-04-15,101
15679,4,781.28,195.32,2011-06-10,2011-11-15,158
15239,2,780.59,390.3,2011-09-22,2011-11-29,68
13502,5,780.5,156.1,2010-06-09,2011-11-23,532
15246,3,780.4,260.13,2010-06-02,2011-04-15,317
17691,4,780.05,195.01,2010-06-11,2010-12-16,188
18228,2,779.9,389.95,2011-09-21,2011-10-14,23
13781,3,778.83,259.61,2009-12-18,2011-04-03,471
14815,2,778.5,389.25,2011-10-03,2011-11-03,31
17482,2,778.19,389.1,2010-05-10,2010-08-09,91
16505,1,777.6,777.6,2011-11-08,2011-11-08,0
13563,2,777.53,388.76,2011-07-22,2011-09-16,56
13745,2,777.36,388.68,2010-06-11,2011-06-30,384
15837,2,777.01,388.5,2010-08-11,2011-10-06,421
15794,2,777.0,388.5,2009-12-02,2009-12-03,1
15618,4,776.85,194.21,2011-07-26,2011-11-07,104
17194,2,776.66,388.33,2010-06-27,2010-12-14,170
14997,4,776.6,194.15,2010-02-22,2011-10-24,609
15092,3,776.46,258.82,2010-09-03,2011-05-08,247
18112,4,775.96,193.99,2010-06-06,2011-11-27,539
13314,3,775.94,258.65,2011-09-27,2011-12-08,72
13341,1,775.85,775.85,2011-03-24,2011-03-24,0
16806,4,775.54,193.88,2011-04-14,2011-08-28,136
14234,4,775.46,193.87,2011-10-13,2011-11-17,35
16447,3,775.14,258.38,2010-02-17,2011-07-27,525
15414,3,774.9,258.3,2011-04-11,2011-11-30,233
17889,7,774.87,110.7,2010-03-31,2011-05-11,406
14976,6,774.86,129.14,2011-01-17,2011-10-13,269
15773,2,774.52,387.26,2010-10-26,2011-12-04,404
18058,3,774.06,258.02,2010-02-10,2011-11-30,658
12410,3,773.71,257.9,2010-07-25,2011-02-04,194
14838,2,773.67,386.84,2009-12-03,2010-10-12,313
16565,4,773.05,193.26,2010-06-02,2010-12-10,191
15075,1,773.03,773.03,2011-09-23,2011-09-23,0
14247,5,772.66,154.53,2010-06-06,2011-03-06,273
12965,1,771.91,771.91,2011-09-11,2011-09-11,0
14998,4,770.73,192.68,2010-04-13,2011-06-22,435
16480,1,769.29,769.29,2011-09-25,2011-09-25,0
16978,3,768.88,256.29,2010-02-11,2011-09-23,589
14104,5,768.58,153.72,2010-05-28,2011-07-08,406
13356,1,768.24,768.24,2011-09-20,2011-09-20,0
15331,3,767.91,255.97,2010-04-09,2010-07-28,110
15988,3,767.59,255.86,2010-02-21,2011-11-20,637
13712,2,766.42,383.21,2010-04-08,2011-04-07,364
12991,3,764.82,254.94,2010-11-15,2011-11-16,366
15908,2,764.57,382.29,2010-07-15,2010-08-06,22
13699,2,764.15,382.07,2010-06-07,2011-07-07,395
16602,2,763.33,381.67,2010-11-16,2011-11-03,352
17466,2,763.28,381.64,2011-09-22,2011-11-29,68
15428,4,762.75,190.69,2009-12-17,2011-11-24,707
16892,7,762.1,108.87,2009-12-08,2011-12-08,730
16392,3,761.8,253.93,2010-05-27,2011-03-15,292
14883,6,761.59,126.93,2011-05-12,2011-11-21,193
17425,2,759.17,379.58,2011-10-10,2011-11-20,41
18246,3,758.82,252.94,2010-04-09,2011-11-16,586
15568,3,758.29,252.76,2011-09-27,2011-12-07,71
12697,3,757.59,252.53,2011-06-23,2011-11-11,141
17461,3,757.46,252.49,2011-11-10,2011-11-17,7
16262,1,755.15,755.15,2010-11-26,2010-11-26,0
18104,1,754.64,754.64,2011-11-02,2011-11-02,0
17141,4,754.33,188.58,2010-01-24,2010-10-17,266
17979,4,754.31,188.58,2011-03-25,2011-11-04,224
17579,4,753.28,188.32,2010-05-10,2011-12-05,574
13730,2,752.6,376.3,2011-07-01,2011-07-27,26
12772,1,752.47,752.47,2011-10-11,2011-10-11,0
13070,4,751.7,187.93,2009-12-07,2011-05-31,540
14923,1,749.1,749.1,2011-10-20,2011-10-20,0
14048,3,748.69,249.56,2010-11-22,2011-02-07,77
15656,4,748.5,187.13,2011-02-28,2011-10-25,239
14942,4,746.56,186.64,2009-12-10,2010-11-03,328
14050,2,746.36,373.18,2011-08-25,2011-11-08,75
16465,2,746.24,373.12,2010-09-21,2010-10-15,24
18190,5,745.62,149.12,2009-12-22,2011-05-31,525
14228,3,745.5,248.5,2010-06-11,2010-09-28,109
13950,4,745.06,186.26,2011-04-07,2011-11-28,235
13236,2,744.85,372.43,2011-08-25,2011-11-15,82
12871,3,744.02,248.01,2010-09-26,2011-09-16,355
13354,1,743.53,743.53,2011-09-29,2011-09-29,0
13713,3,743.26,247.75,2010-05-05,2010-10-27,175
17038,2,743.17,371.58,2010-10-20,2011-11-09,385
16730,3,743.11,247.7,2011-01-24,2011-10-18,267
15420,6,743.0,123.83,2009-12-05,2010-10-01,300
14302,3,742.9,247.63,2009-12-02,2010-10-05,307
17005,2,742.36,371.18,2010-04-30,2010-08-26,118
15720,2,741.92,370.96,2010-06-07,2011-11-15,526
18275,2,741.85,370.93,2009-12-08,2010-05-10,153
13721,2,741.54,370.77,2010-11-09,2011-11-03,359
12440,2,739.2,369.6,2009-12-22,2010-09-03,255
15922,1,739.0,739.0,2010-12-01,2010-12-01,0
15462,4,737.05,184.26,2010-09-20,2011-09-06,351
16075,2,736.93,368.47,2010-05-24,2010-07-25,62
13780,3,735.82,245.27,2010-10-28,2011-12-02,400
15045,2,735.66,367.83,2011-03-27,2011-07-11,106
17430,4,735.17,183.79,2010-08-17,2011-11-07,447
13286,1,734.91,734.91,2010-04-18,2010-04-18,0
15938,9,734.81,81.65,2010-06-01,2011-08-19,444
17756,3,733.7,244.57,2010-11-10,2010-11-29,19
17964,2,733.46,366.73,2010-12-02,2011-11-08,341
17615,6,733.2,122.2,2010-08-11,2011-08-01,355
12628,3,732.46,244.15,2011-10-06,2011-12-05,60
13575,5,732.07,146.41,2011-06-16,2011-11-16,153
17825,4,731.96,182.99,2009-12-14,2010-04-20,127
12696,2,731.91,365.95,2010-07-19,2010-10-01,74
17548,4,731.26,182.81,2010-11-08,2011-04-20,163
17681,5,731.2,146.24,2010-01-15,2010-04-21,96
17999,3,730.9,243.63,2010-11-26,2011-11-02,341
14778,2,730.86,365.43,2011-02-04,2011-08-04,181
13921,4,730.7,182.68,2009-12-18,2010-11-02,319
17834,2,730.47,365.24,2010-09-20,2010-10-21,31
13452,3,729.8,243.27,2010-08-24,2011-03-25,213
12925,3,729.33,243.11,2010-04-26,2011-12-05,588
18163,1,728.84,728.84,2010-05-04,2010-05-04,0
17547,2,727.85,363.93,2010-02-12,2010-11-29,290
17374,3,727.11,242.37,2010-11-09,2011-05-05,177
18187,1,724.89,724.89,2010-03-18,2010-03-18,0
13729,3,724.73,241.58,2010-01-24,2010-09-30,249
14798,8,724.31,90.54,2010-03-01,2011-10-18,596
12745,2,723.85,361.93,2010-05-14,2010-08-10,88
17572,10,723.01,72.3,2009-12-15,2011-09-29,653
15368,2,722.74,361.37,2010-11-10,2011-11-18,373
13264,1,722.56,722.56,2010-09-23,2010-09-23,0
17561,4,722.34,180.59,2009-12-06,2011-11-20,714
13057,3,722.09,240.7,2010-03-18,2010-06-27,101
13441,2,720.9,360.45,2010-10-04,2011-09-09,340
16023,3,719.81,239.94,2011-03-18,2011-10-24,220
14179,2,719.78,359.89,2011-10-18,2011-10-30,12
16415,3,719.44,239.81,2010-02-01,2011-10-26,632
12588,3,718.78,239.59,2010-04-21,2011-10-31,558
13537,2,717.85,358.93,2010-09-14,2010-10-10,26
13604,1,717.62,717.62,2010-02-19,2010-02-19,0
16269,1,717.57,717.57,2010-09-28,2010-09-28,0
12527,5,717.51,143.5,2010-06-28,2011-09-19,448
12573,5,717.41,143.48,2010-08-31,2011-04-26,238
12890,2,717.27,358.63,2010-11-17,2011-11-15,363
16526,2,717.21,358.61,2010-05-04,2011-06-21,413
15274,2,716.57,358.29,2011-11-21,2011-12-05,14
12535,2,716.35,358.18,2011-06-06,2011-09-09,95
12792,2,715.01,357.5,2010-06-23,2011-03-28,278
15330,2,714.96,357.48,2011-10-10,2011-11-07,28
12632,2,714.88,357.44,2010-05-24,2010-07-07,44
17051,4,714.39,178.6,2010-03-21,2011-05-29,434
13512,4,713.39,178.35,2010-05-05,2011-03-24,323
14026,2,713.11,356.56,2010-03-24,2010-08-26,155
12761,1,712.95,712.95,2010-09-01,2010-09-01,0
13147,4,712.8,178.2,2011-09-01,2011-11-29,89
17761,1,712.78,712.78,2011-11-07,2011-11-07,0
14470,3,712.04,237.35,2010-10-05,2011-11-28,419
15127,2,711.5,355.75,2010-07-08,2011-10-05,454
13103,3,709.64,236.55,2010-05-11,2011-10-31,538
16885,4,709.49,177.37,2010-11-19,2011-11-24,370
13927,2,708.26,354.13,2010-09-28,2011-09-26,363
12485,1,708.1,708.1,2010-06-28,2010-06-28,0
14398,2,707.79,353.89,2010-06-30,2010-11-03,126
16449,2,707.69,353.85,2011-03-04,2011-05-26,83
12453,1,707.09,707.09,2011-07-28,2011-07-28,0
12723,5,707.07,141.41,2011-10-05,2011-12-06,62
16364,2,707.04,353.52,2011-07-25,2011-11-28,126
13626,2,707.04,353.52,2010-11-25,2011-04-01,127
16309,2,706.57,353.29,2011-04-13,2011-08-25,134
17976,1,706.38,706.38,2010-12-02,2010-12-02,0
14880,3,706.19,235.4,2011-02-24,2011-09-23,211
16882,3,705.12,235.04,2011-01-26,2011-10-04,251
16015,3,705.1,235.03,2011-10-21,2011-12-06,46
12883,4,703.47,175.87,2011-09-11,2011-11-15,65
18082,1,703.37,703.37,2011-11-14,2011-11-14,0
15103,2,703.36,351.68,2011-09-14,2011-11-08,55
12730,1,703.25,703.25,2010-07-06,2010-07-06,0
14699,4,702.6,175.65,2010-07-02,2011-05-09,311
16997,3,702.0,234.0,2011-01-18,2011-02-24,37
14324,2,701.61,350.81,2010-01-15,2010-10-26,284
13833,2,701.36,350.68,2010-10-31,2011-07-03,245
14356,2,701.23,350.62,2011-09-19,2011-09-21,2
17163,4,699.78,174.94,2010-02-02,2011-11-18,654
13242,7,699.4,99.91,2010-02-09,2011-08-19,556
16018,4,698.13,174.53,2009-12-07,2011-10-31,693
15053,3,697.79,232.6,2011-03-03,2011-12-05,277
14497,2,697.06,348.53,2010-02-04,2011-02-03,364
13596,2,697.04,348.52,2011-11-27,2011-12-04,7
15700,2,696.68,348.34,2011-06-19,2011-06-20,1
15995,1,696.19,696.19,2010-10-21,2010-10-21,0
16704,2,695.66,347.83,2010-02-05,2010-03-31,54
14959,4,695.42,173.85,2011-02-16,2011-10-06,232
13101,4,695.4,173.85,2010-01-27,2011-04-19,447
12797,2,694.11,347.06,2010-10-11,2010-12-09,59
14111,4,692.85,173.21,2011-04-12,2011-11-25,227
17733,2,692.19,346.1,2011-03-23,2011-11-01,223
15184,4,689.95,172.49,2009-12-16,2011-11-10,694
16545,2,689.82,344.91,2010-11-29,2011-06-28,211
12735,2,689.57,344.78,2011-01-06,2011-01-28,22
17502,4,689.1,172.28,2011-11-10,2011-11-30,20
15361,4,689.07,172.27,2010-06-14,2010-12-13,182
12504,4,689.05,172.26,2010-04-22,2011-11-21,578
12837,2,688.41,344.2,2010-05-19,2011-06-19,396
12450,5,688.2,137.64,2010-08-22,2011-07-06,318
18017,4,688.0,172.0,2010-10-04,2011-09-19,350
16343,3,687.07,229.02,2010-10-28,2011-11-23,391
14809,2,686.76,343.38,2010-03-28,2010-03-28,0
15880,1,686.56,686.56,2010-12-05,2010-12-05,0
13898,2,686.4,343.2,2010-10-24,2011-01-18,86
17962,4,686.37,171.59,2010-01-13,2011-07-20,553
16824,3,686.24,228.75,2010-11-11,2011-11-24,378
15257,2,685.9,342.95,2010-10-21,2011-03-01,131
15219,2,685.45,342.73,2010-03-01,2011-06-16,472
18123,3,684.59,228.2,2010-07-14,2011-11-15,489
13585,3,684.54,228.18,2009-12-01,2010-06-27,208
16495,3,684.41,228.14,2011-03-08,2011-12-06,273
15669,4,684.34,171.09,2011-03-21,2011-10-30,223
15207,3,683.92,227.97,2010-06-10,2010-10-19,131
17874,6,683.46,113.91,2011-03-29,2011-06-07,70
15901,6,683.39,113.9,2010-06-14,2011-11-23,527
17935,7,683.24,97.61,2009-12-04,2011-07-24,597
14222,1,683.17,683.17,2011-06-15,2011-06-15,0
16601,3,683.08,227.69,2010-03-26,2011-10-30,583
15582,3,682.91,227.64,2011-05-03,2011-11-15,196
13987,2,682.54,341.27,2010-11-04,2010-11-25,21
