order_id,customer_id,order_date,status,channel,payment_method,shipping_region,discount_pct
540522,13102,2011-01-09,Delivered,Mobile App,Gift Card,Europe,0.0
540523,13069,2011-01-09,Delivered,Website,Credit Card,Europe,0.05
540524,16735,2011-01-09,Delivered,Mobile App,PayPal,Europe,0.0
540525,16833,2011-01-09,Delivered,Email Campaign,Credit Card,Europe,0.0
540526,14606,2011-01-09,Delivered,Email Campaign,Credit Card,Europe,0.0
540528,17800,2011-01-09,Delivered,Website,Debit Card,Europe,0.05
540529,16748,2011-01-09,Delivered,Email Campaign,Debit Card,Europe,0.1
540530,14755,2011-01-09,Delivered,Website,PayPal,Europe,0.0
540531,16549,2011-01-09,Delivered,Social Media,PayPal,Europe,0.0
540532,14702,2011-01-09,Delivered,Website,Bank Transfer,Europe,0.15
540533,15005,2011-01-09,Delivered,Mobile App,Debit Card,Europe,0.05
540534,12971,2011-01-09,Delivered,Mobile App,Debit Card,Europe,0.1
540536,17757,2011-01-09,Delivered,Website,Debit Card,Europe,0.0
540537,13565,2011-01-09,Delivered,Email Campaign,Credit Card,Europe,0.0
540538,17841,2011-01-09,Delivered,Mobile App,PayPal,Europe,0.0
540539,18260,2011-01-09,Delivered,Website,PayPal,Europe,0.05
540540,17218,2011-01-09,Delivered,Mobile App,Credit Card,Europe,0.0
540541,15799,2011-01-09,Delivered,Mobile App,Gift Card,Europe,0.05
540542,15107,2011-01-09,Delivered,Website,PayPal,Europe,0.05
540543,14395,2011-01-09,Delivered,Referral,PayPal,Europe,0.0
540544,18032,2011-01-09,Delivered,Social Media,Gift Card,Europe,0.0
540545,13451,2011-01-09,Delivered,Website,Debit Card,Europe,0.05
540546,12766,2011-01-09,Delivered,Mobile App,Credit Card,Europe,0.0
540547,14911,2011-01-09,Delivered,Website,PayPal,Europe,0.0
540548,14794,2011-01-09,Delivered,Email Campaign,Bank Transfer,Europe,0.0
540550,12539,2011-01-10,Delivered,Social Media,Credit Card,Europe,0.0
540552,16350,2011-01-10,Delivered,Website,Credit Card,Europe,0.05
540553,12500,2011-01-10,Delivered,Email Campaign,Credit Card,Europe,0.05
540554,18171,2011-01-10,Delivered,Mobile App,Credit Card,Europe,0.1
540557,12415,2011-01-10,Delivered,Website,Bank Transfer,Asia-Pacific,0.2
540561,13004,2011-01-10,Delivered,Social Media,Credit Card,Europe,0.05
540562,12524,2011-01-10,Delivered,Mobile App,PayPal,Europe,0.0
540563,15100,2011-01-10,Delivered,Mobile App,Bank Transfer,Europe,0.05
540565,16422,2011-01-10,Delivered,Mobile App,PayPal,Europe,0.0
540566,17811,2011-01-10,Delivered,Website,Credit Card,Europe,0.0
540567,16850,2011-01-10,Delivered,Website,PayPal,Europe,0.0
540568,15039,2011-01-10,Delivered,Social Media,Gift Card,Europe,0.0
540595,14321,2011-01-10,Delivered,Mobile App,Credit Card,Europe,0.0
540604,15326,2011-01-10,Delivered,Email Campaign,Credit Card,Europe,0.05
540630,17849,2011-01-10,Delivered,Website,Bank Transfer,Europe,0.0
540635,14229,2011-01-10,Delivered,Mobile App,PayPal,Europe,0.0
540636,17381,2011-01-10,Delivered,Referral,PayPal,Europe,0.0
540639,13107,2011-01-10,Delivered,Website,Gift Card,Europe,0.1
540640,14527,2011-01-10,Delivered,Website,PayPal,Europe,0.05
540641,16497,2011-01-10,Delivered,Mobile App,Debit Card,Europe,0.0
540642,12681,2011-01-10,Delivered,Website,Debit Card,Europe,0.15
540644,16303,2011-01-10,Delivered,Website,Credit Card,Europe,0.0
540645,14060,2011-01-10,Delivered,Social Media,Credit Card,Europe,0.05
540647,17406,2011-01-10,Delivered,Referral,Debit Card,Europe,0.0
540648,15061,2011-01-10,Delivered,Mobile App,Credit Card,Europe,0.15
540649,15061,2011-01-10,Delivered,Email Campaign,Bank Transfer,Europe,0.05
540653,17406,2011-01-10,Delivered,Email Campaign,Credit Card,Europe,0.0
540662,13767,2011-01-10,Delivered,Mobile App,Debit Card,Europe,0.05
540664,15044,2011-01-10,Delivered,Website,PayPal,Europe,0.0
540671,17739,2011-01-10,Delivered,Website,PayPal,Europe,0.0
540672,15281,2011-01-10,Delivered,Website,PayPal,Europe,0.0
540680,15311,2011-01-10,Delivered,Website,Debit Card,Europe,0.05
540682,16112,2011-01-10,Delivered,Website,Bank Transfer,Europe,0.0
540687,15867,2011-01-10,Delivered,Website,Credit Card,Europe,0.1
540688,12736,2011-01-11,Delivered,Website,PayPal,Europe,0.05
540689,17450,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.0
540690,13473,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.0
540691,17450,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.0
540692,14320,2011-01-11,Delivered,Email Campaign,PayPal,Europe,0.05
540697,16670,2011-01-11,Delivered,Website,Debit Card,Europe,0.15
540698,17450,2011-01-11,Delivered,Email Campaign,Credit Card,Europe,0.0
540700,12393,2011-01-11,Delivered,Social Media,Bank Transfer,Asia-Pacific,0.05
540701,15640,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.0
540702,13491,2011-01-11,Delivered,Email Campaign,Debit Card,Europe,0.0
540703,14135,2011-01-11,Delivered,Social Media,PayPal,Europe,0.15
540704,17742,2011-01-11,Delivered,Website,PayPal,Europe,0.1
540732,16122,2011-01-11,Delivered,Referral,Credit Card,Europe,0.0
540750,16351,2011-01-11,Delivered,Email Campaign,Credit Card,Europe,0.0
540753,14217,2011-01-11,Delivered,Mobile App,PayPal,Europe,0.0
540768,17428,2011-01-11,Delivered,Website,Debit Card,Europe,0.05
540769,12601,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.05
540770,13468,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.05
540777,13144,2011-01-11,Delivered,Mobile App,PayPal,Europe,0.1
540779,15346,2011-01-11,Delivered,Mobile App,Debit Card,Europe,0.0
540782,15370,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.0
540785,12557,2011-01-11,Delivered,Website,Credit Card,Europe,0.0
540789,12643,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.0
540794,16034,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.0
540795,13078,2011-01-11,Delivered,Website,Debit Card,Europe,0.0
540797,15107,2011-01-11,Delivered,Website,Credit Card,Europe,0.0
540798,17365,2011-01-11,Delivered,Website,Bank Transfer,Europe,0.1
540799,17365,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.05
540800,13798,2011-01-11,Delivered,Website,Debit Card,Europe,0.1
540801,12540,2011-01-11,Delivered,Social Media,Debit Card,Europe,0.05
540802,15189,2011-01-11,Delivered,Email Campaign,PayPal,Europe,0.05
540803,14669,2011-01-11,Delivered,Email Campaign,Debit Card,Europe,0.0
540809,18095,2011-01-11,Delivered,Website,Debit Card,Europe,0.05
540813,14669,2011-01-11,Delivered,Mobile App,Bank Transfer,Europe,0.05
540815,15749,2011-01-11,Delivered,Mobile App,Gift Card,Europe,0.05
540816,15518,2011-01-11,Delivered,Referral,Debit Card,Europe,0.1
540817,14209,2011-01-11,Delivered,Email Campaign,Debit Card,Europe,0.15
540818,15749,2011-01-11,Delivered,Mobile App,PayPal,Europe,0.05
540819,15518,2011-01-11,Delivered,Email Campaign,PayPal,Europe,0.15
540822,16042,2011-01-11,Delivered,Website,Credit Card,Europe,0.0
540823,15569,2011-01-11,Delivered,Website,Debit Card,Europe,0.0
540824,12728,2011-01-11,Delivered,Mobile App,Credit Card,Europe,0.05
540825,13672,2011-01-11,Delivered,Website,PayPal,Europe,0.2
540826,13102,2011-01-11,Delivered,Website,PayPal,Europe,0.05
540827,17569,2011-01-11,Delivered,Email Campaign,Credit Card,Europe,0.2
540829,13784,2011-01-11,Delivered,Website,Credit Card,Europe,0.0
540834,14733,2011-01-11,Delivered,Mobile App,Debit Card,Europe,0.0
540835,12724,2011-01-11,Delivered,Social Media,PayPal,Europe,0.0
540838,13862,2011-01-11,Delivered,Website,PayPal,Europe,0.0
540839,16791,2011-01-11,Delivered,Website,Credit Card,Europe,0.0
540840,16235,2011-01-11,Delivered,Website,Credit Card,Europe,0.15
540842,15602,2011-01-11,Delivered,Website,PayPal,Europe,0.05
540844,12971,2011-01-11,Delivered,Website,Debit Card,Europe,0.0
540849,14270,2011-01-12,Delivered,Website,Debit Card,Europe,0.0
540851,12523,2011-01-12,Delivered,Website,PayPal,Europe,0.05
540855,16353,2011-01-12,Delivered,Website,Debit Card,Europe,0.15
540856,16655,2011-01-12,Delivered,Mobile App,Debit Card,Europe,0.0
540857,16779,2011-01-12,Delivered,Social Media,Bank Transfer,Europe,0.0
540858,16359,2011-01-12,Delivered,Email Campaign,Bank Transfer,Europe,0.0
540859,17965,2011-01-12,Delivered,Mobile App,Credit Card,Europe,0.0
540862,15953,2011-01-12,Delivered,Website,Debit Card,Europe,0.1
540866,17324,2011-01-12,Delivered,Mobile App,Debit Card,Europe,0.1
540900,12712,2011-01-12,Delivered,Website,Credit Card,Europe,0.15
540906,16701,2011-01-12,Delivered,Website,PayPal,Europe,0.05
540907,13488,2011-01-12,Delivered,Email Campaign,Debit Card,Europe,0.0
540908,12980,2011-01-12,Delivered,Website,PayPal,Europe,0.0
540915,13267,2011-01-12,Delivered,Website,Credit Card,Europe,0.0
540939,15061,2011-01-12,Delivered,Social Media,Credit Card,Europe,0.0
540940,18109,2011-01-12,Delivered,Social Media,Credit Card,Europe,0.0
540943,17841,2011-01-12,Delivered,Website,PayPal,Europe,0.0
540945,16554,2011-01-12,Delivered,Website,Bank Transfer,Europe,0.15
540946,12359,2011-01-12,Delivered,Mobile App,Debit Card,Europe,0.0
540947,15939,2011-01-12,Delivered,Email Campaign,Debit Card,Europe,0.0
540951,13113,2011-01-12,Delivered,Website,Credit Card,Europe,0.0
540953,14587,2011-01-12,Delivered,Mobile App,Debit Card,Europe,0.0
540954,14606,2011-01-12,Delivered,Social Media,Debit Card,Europe,0.0
540955,14715,2011-01-12,Delivered,Website,Credit Card,Europe,0.05
540957,15311,2011-01-12,Delivered,Social Media,PayPal,Europe,0.0
540968,17338,2011-01-12,Delivered,Social Media,Credit Card,Europe,0.1
540970,14185,2011-01-12,Delivered,Website,PayPal,Europe,0.0
540971,12383,2011-01-12,Delivered,Email Campaign,Debit Card,Europe,0.2
540972,12437,2011-01-12,Delivered,Website,Gift Card,Europe,0.0
540974,12971,2011-01-12,Delivered,Email Campaign,Credit Card,Europe,0.0
540975,14040,2011-01-12,Delivered,Email Campaign,Credit Card,Europe,0.1
540976,12652,2011-01-12,Delivered,Website,Gift Card,Europe,0.05
540979,15727,2011-01-12,Delivered,Mobile App,Credit Card,Europe,0.0
540980,14514,2011-01-12,Delivered,Email Campaign,PayPal,Europe,0.0
540981,12868,2011-01-12,Delivered,Website,Credit Card,Europe,0.05
540983,15171,2011-01-12,Delivered,Website,PayPal,Europe,0.0
540984,14167,2011-01-12,Delivered,Website,Debit Card,Europe,0.1
540985,17389,2011-01-12,Delivered,Mobile App,PayPal,Europe,0.0
540986,15291,2011-01-12,Delivered,Referral,Credit Card,Europe,0.0
540990,17048,2011-01-12,Delivered,Email Campaign,PayPal,Europe,0.1
540991,16525,2011-01-12,Delivered,Website,Debit Card,Europe,0.05
540992,17364,2011-01-12,Delivered,Mobile App,Debit Card,Europe,0.1
540993,13284,2011-01-13,Delivered,Website,Debit Card,Europe,0.15
540994,13089,2011-01-13,Delivered,Website,Gift Card,Europe,0.15
540996,17068,2011-01-13,Delivered,Mobile App,PayPal,Europe,0.0
540997,17368,2011-01-13,Delivered,Mobile App,Credit Card,Europe,0.0
540998,15290,2011-01-13,Delivered,Mobile App,PayPal,Europe,0.0
540999,13694,2011-01-13,Delivered,Social Media,Debit Card,Europe,0.05
541001,16500,2011-01-13,Delivered,Mobile App,Bank Transfer,Europe,0.0
541002,12951,2011-01-13,Delivered,Mobile App,Credit Card,Europe,0.0
541003,15835,2011-01-13,Delivered,Website,Credit Card,Europe,0.05
541004,18190,2011-01-13,Delivered,Referral,Debit Card,Europe,0.2
541005,16161,2011-01-13,Delivered,Email Campaign,PayPal,Europe,0.0
541006,13993,2011-01-13,Delivered,Social Media,Credit Card,Europe,0.0
541008,17848,2011-01-13,Delivered,Website,Credit Card,Europe,0.0
541010,14114,2011-01-13,Delivered,Mobile App,PayPal,Europe,0.0
541011,15447,2011-01-13,Delivered,Mobile App,Credit Card,Europe,0.2
541012,17019,2011-01-13,Delivered,Website,Credit Card,Europe,0.0
541013,15694,2011-01-13,Delivered,Mobile App,PayPal,Europe,0.1
541014,14085,2011-01-13,Delivered,Social Media,Bank Transfer,Europe,0.0
541015,16315,2011-01-13,Delivered,Website,PayPal,Europe,0.0
541018,14978,2011-01-13,Delivered,Website,Debit Card,Europe,0.0
541021,13093,2011-01-13,Delivered,Email Campaign,Credit Card,Europe,0.0
541038,16395,2011-01-13,Delivered,Website,PayPal,Europe,0.0
541043,15510,2011-01-13,Delivered,Mobile App,Credit Card,Europe,0.0
541086,16503,2011-01-13,Delivered,Mobile App,Debit Card,Europe,0.1
541087,13614,2011-01-13,Delivered,Website,Credit Card,Europe,0.0
541088,15513,2011-01-13,Delivered,Email Campaign,PayPal,Europe,0.0
541091,16814,2011-01-13,Delivered,Mobile App,Debit Card,Europe,0.0
541093,12471,2011-01-13,Delivered,Email Campaign,Bank Transfer,Europe,0.1
541094,13246,2011-01-13,Delivered,Email Campaign,Credit Card,Europe,0.0
541103,14215,2011-01-13,Delivered,Email Campaign,PayPal,Europe,0.0
541105,16029,2011-01-13,Delivered,Website,Debit Card,Europe,0.0
541106,18092,2011-01-13,Delivered,Website,Credit Card,Europe,0.0
541107,17744,2011-01-13,Delivered,Website,PayPal,Europe,0.0
541108,13199,2011-01-13,Delivered,Website,PayPal,Europe,0.1
541109,15107,2011-01-13,Delivered,Social Media,Debit Card,Europe,0.0
541110,15916,2011-01-13,Delivered,Mobile App,Credit Card,Europe,0.0
541111,15687,2011-01-13,Delivered,Email Campaign,Bank Transfer,Europe,0.05
541112,18085,2011-01-13,Delivered,Website,Credit Card,Europe,0.0
541113,16775,2011-01-13,Delivered,Website,Gift Card,Europe,0.0
541114,14299,2011-01-13,Delivered,Social Media,PayPal,Europe,0.05
541115,12578,2011-01-13,Delivered,Website,PayPal,Europe,0.2
541119,16493,2011-01-14,Delivered,Email Campaign,Credit Card,Europe,0.15
541120,12490,2011-01-14,Delivered,Website,Debit Card,Europe,0.05
541121,12672,2011-01-14,Delivered,Social Media,Debit Card,Europe,0.0
541122,12708,2011-01-14,Delivered,Mobile App,Credit Card,Europe,0.05
541123,13385,2011-01-14,Delivered,Email Campaign,Credit Card,Europe,0.1
541124,17389,2011-01-14,Delivered,Website,Credit Card,Europe,0.0
541125,12474,2011-01-14,Delivered,Mobile App,Credit Card,Europe,0.1
541126,15626,2011-01-14,Delivered,Social Media,Credit Card,Europe,0.05
541134,15615,2011-01-14,Delivered,Social Media,Credit Card,Europe,0.0
541135,16233,2011-01-14,Delivered,Website,PayPal,Europe,0.15
541136,18229,2011-01-14,Delivered,Website,PayPal,Europe,0.0
541137,13777,2011-01-14,Delivered,Website,Bank Transfer,Europe,0.15
541138,12553,2011-01-14,Delivered,Website,Credit Card,Europe,0.0
541139,15213,2011-01-14,Delivered,Mobile App,PayPal,Europe,0.1
541149,12393,2011-01-14,Delivered,Website,Debit Card,Asia-Pacific,0.0
541172,13854,2011-01-14,Delivered,Website,PayPal,Europe,0.05
541181,12877,2011-01-14,Delivered,Mobile App,Debit Card,Europe,0.0
541202,17581,2011-01-14,Delivered,Mobile App,PayPal,Europe,0.0
541203,13090,2011-01-14,Delivered,Email Campaign,Credit Card,Europe,0.1
541204,14175,2011-01-14,Delivered,Referral,Credit Card,Europe,0.0
541205,18106,2011-01-14,Delivered,Website,Credit Card,Europe,0.05
541206,14646,2011-01-14,Delivered,Mobile App,Credit Card,Europe,0.1
541207,17685,2011-01-14,Delivered,Website,Debit Card,Europe,0.0
541208,15159,2011-01-14,Delivered,Website,PayPal,Europe,0.05
541213,15033,2011-01-14,Delivered,Website,PayPal,Europe,0.1
541214,15570,2011-01-14,Delivered,Website,Credit Card,Europe,0.0
541215,14329,2011-01-14,Delivered,Website,PayPal,Europe,0.0
541216,15311,2011-01-14,Delivered,Website,Credit Card,Europe,0.05
541217,17402,2011-01-14,Delivered,Social Media,Credit Card,Europe,0.2
541218,16638,2011-01-14,Delivered,Email Campaign,PayPal,Europe,0.05
541220,14156,2011-01-14,Delivered,Referral,PayPal,Europe,0.05
541223,17954,2011-01-14,Delivered,Mobile App,Debit Card,Europe,0.05
541224,12474,2011-01-14,Delivered,Website,Credit Card,Europe,0.05
541225,14099,2011-01-14,Delivered,Website,Bank Transfer,Europe,0.0
541226,15854,2011-01-14,Delivered,Website,Bank Transfer,Europe,0.1
541227,16839,2011-01-14,Delivered,Website,Debit Card,Europe,0.05
541228,15290,2011-01-14,Delivered,Mobile App,Gift Card,Europe,0.2
541236,17961,2011-01-14,Delivered,Mobile App,Credit Card,Europe,0.0
541238,16746,2011-01-16,Delivered,Website,Debit Card,Europe,0.0
541239,16401,2011-01-16,Delivered,Website,Bank Transfer,Europe,0.0
541240,16206,2011-01-16,Delivered,Website,Debit Card,Europe,0.1
541241,13782,2011-01-16,Delivered,Website,Debit Card,Europe,0.1
541242,12924,2011-01-16,Delivered,Website,Credit Card,Europe,0.1
541243,16593,2011-01-16,Delivered,Email Campaign,Credit Card,Europe,0.05
541244,15535,2011-01-16,Delivered,Website,Credit Card,Europe,0.0
541246,15535,2011-01-16,Delivered,Mobile App,Debit Card,Europe,0.0
541247,12989,2011-01-16,Delivered,Website,Credit Card,Europe,0.05
541248,12748,2011-01-16,Delivered,Website,Credit Card,Europe,0.0
541249,13700,2011-01-16,Delivered,Email Campaign,Debit Card,Europe,0.05
541250,13700,2011-01-16,Delivered,Mobile App,PayPal,Europe,0.0
541251,15046,2011-01-16,Delivered,Website,PayPal,Europe,0.0
541252,13064,2011-01-16,Delivered,Social Media,PayPal,Europe,0.0
541253,17841,2011-01-16,Delivered,Website,Debit Card,Europe,0.15
541255,17841,2011-01-16,Delivered,Website,Debit Card,Europe,0.0
541256,13048,2011-01-16,Delivered,Email Campaign,PayPal,Europe,0.0
541258,13634,2011-01-16,Delivered,Mobile App,Credit Card,Europe,0.0
541259,14404,2011-01-16,Delivered,Website,PayPal,Europe,0.0
541260,16059,2011-01-16,Delivered,Website,Debit Card,Europe,0.05
541262,18069,2011-01-16,Delivered,Email Campaign,Debit Card,Europe,0.05
541263,16843,2011-01-16,Delivered,Website,Credit Card,Europe,0.2
541264,17064,2011-01-16,Delivered,Website,Credit Card,Europe,0.05
541265,17609,2011-01-16,Delivered,Mobile App,Debit Card,Europe,0.05
541266,15673,2011-01-16,Delivered,Social Media,Credit Card,Europe,0.05
541267,12779,2011-01-17,Delivered,Website,Gift Card,Europe,0.15
541268,12872,2011-01-17,Delivered,Email Campaign,Bank Transfer,Europe,0.0
541269,12626,2011-01-17,Delivered,Mobile App,PayPal,Europe,0.05
541270,14976,2011-01-17,Delivered,Website,Bank Transfer,Europe,0.2
541271,12388,2011-01-17,Delivered,Email Campaign,PayPal,Asia-Pacific,0.0
541272,13527,2011-01-17,Delivered,Referral,Credit Card,Europe,0.0
541273,13155,2011-01-17,Delivered,Website,Debit Card,Europe,0.1
541274,15696,2011-01-17,Delivered,Website,Credit Card,Europe,0.0
541275,14176,2011-01-17,Delivered,Social Media,PayPal,Europe,0.0
541276,15316,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.05
541277,12673,2011-01-17,Delivered,Website,PayPal,Europe,0.0
541278,14135,2011-01-17,Delivered,Mobile App,Debit Card,Europe,0.0
541279,18223,2011-01-17,Delivered,Email Campaign,Credit Card,Europe,0.0
541280,15296,2011-01-17,Delivered,Email Campaign,Bank Transfer,Europe,0.0
541281,17988,2011-01-17,Delivered,Social Media,Bank Transfer,Europe,0.05
541282,17690,2011-01-17,Delivered,Website,Bank Transfer,Europe,0.0
541283,12820,2011-01-17,Delivered,Website,PayPal,Europe,0.05
541285,13001,2011-01-17,Delivered,Mobile App,PayPal,Europe,0.0
541286,13982,2011-01-17,Delivered,Website,Debit Card,Europe,0.0
541287,14101,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.0
541288,14525,2011-01-17,Delivered,Website,Credit Card,Europe,0.0
541289,14606,2011-01-17,Delivered,Website,Credit Card,Europe,0.1
541290,17288,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.0
541291,14667,2011-01-17,Delivered,Mobile App,Debit Card,Europe,0.1
541292,15596,2011-01-17,Delivered,Email Campaign,Credit Card,Europe,0.0
541293,15311,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.1
541294,14898,2011-01-17,Delivered,Website,PayPal,Europe,0.15
541302,13769,2011-01-17,Delivered,Website,Credit Card,Europe,0.1
541316,13209,2011-01-17,Delivered,Email Campaign,Credit Card,Europe,0.1
541357,14238,2011-01-17,Delivered,Website,Debit Card,Europe,0.0
541362,17730,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.0
541370,18179,2011-01-17,Delivered,Mobile App,Gift Card,Europe,0.0
541371,13983,2011-01-17,Delivered,Website,PayPal,Europe,0.0
541391,13983,2011-01-17,Delivered,Email Campaign,Debit Card,Europe,0.0
541400,13929,2011-01-17,Delivered,Website,Credit Card,Europe,0.05
541405,12683,2011-01-17,Delivered,Mobile App,Debit Card,Europe,0.05
541406,14657,2011-01-17,Delivered,Website,PayPal,Europe,0.0
541407,13199,2011-01-17,Delivered,Website,Gift Card,Europe,0.1
541408,15738,2011-01-17,Delivered,Mobile App,Debit Card,Europe,0.0
541409,13246,2011-01-17,Delivered,Mobile App,PayPal,Europe,0.1
541410,13089,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.0
541411,17961,2011-01-17,Delivered,Email Campaign,Debit Card,Europe,0.0
541413,13859,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.15
541414,18212,2011-01-17,Delivered,Website,Credit Card,Europe,0.0
541417,16033,2011-01-17,Delivered,Mobile App,Debit Card,Europe,0.1
541420,16670,2011-01-17,Delivered,Mobile App,Credit Card,Europe,0.0
541425,15513,2011-01-18,Delivered,Website,PayPal,Europe,0.1
541426,18233,2011-01-18,Delivered,Mobile App,Bank Transfer,Europe,0.2
541427,17018,2011-01-18,Delivered,Social Media,Debit Card,Europe,0.15
541428,14242,2011-01-18,Delivered,Website,Credit Card,Europe,0.0
541429,14688,2011-01-18,Delivered,Social Media,Credit Card,Europe,0.0
541430,12356,2011-01-18,Delivered,Website,Debit Card,Europe,0.0
541431,12346,2011-01-18,Delivered,Website,Debit Card,Europe,0.2
541432,12748,2011-01-18,Delivered,Website,Credit Card,Europe,0.0
541434,14911,2011-01-18,Delivered,Mobile App,Debit Card,Europe,0.0
541435,13898,2011-01-18,Delivered,Website,PayPal,Europe,0.2
541436,15291,2011-01-18,Delivered,Social Media,Credit Card,Europe,0.05
541439,16948,2011-01-18,Delivered,Email Campaign,PayPal,Europe,0.1
541473,17491,2011-01-18,Delivered,Mobile App,Bank Transfer,Europe,0.0
541474,16997,2011-01-18,Delivered,Mobile App,Credit Card,Europe,0.0
541479,16422,2011-01-18,Delivered,Social Media,Debit Card,Europe,0.0
541480,12527,2011-01-18,Delivered,Email Campaign,Debit Card,Europe,0.1
541481,14696,2011-01-18,Delivered,Mobile App,PayPal,Europe,0.0
541483,15395,2011-01-18,Delivered,Mobile App,Debit Card,Europe,0.0
541484,16814,2011-01-18,Delivered,Mobile App,PayPal,Europe,0.0
541485,18118,2011-01-18,Delivered,Mobile App,Debit Card,Europe,0.0
541486,18109,2011-01-18,Delivered,Website,Debit Card,Europe,0.15
541488,15061,2011-01-18,Delivered,Mobile App,PayPal,Europe,0.15
541489,15023,2011-01-18,Delivered,Website,Bank Transfer,Europe,0.0
541490,13984,2011-01-18,Delivered,Website,PayPal,Europe,0.0
541491,12510,2011-01-18,Delivered,Mobile App,Bank Transfer,Europe,0.1
541500,18041,2011-01-18,Delivered,Social Media,Credit Card,Europe,0.0
541504,14415,2011-01-18,Delivered,Referral,Credit Card,Europe,0.0
541509,13263,2011-01-18,Delivered,Mobile App,Debit Card,Europe,0.05
541510,14428,2011-01-18,Delivered,Mobile App,Credit Card,Europe,0.0
541511,17576,2011-01-18,Delivered,Website,PayPal,Europe,0.05
541513,17576,2011-01-18,Delivered,Mobile App,Credit Card,Europe,0.0
541517,12665,2011-01-19,Delivered,Website,Debit Card,Europe,0.0
541518,12451,2011-01-19,Delivered,Website,PayPal,Europe,0.05
541520,12422,2011-01-19,Delivered,Mobile App,Debit Card,Asia-Pacific,0.0
541521,15298,2011-01-19,Delivered,Website,Credit Card,Europe,0.0
541522,17419,2011-01-19,Delivered,Website,Bank Transfer,Europe,0.0
541523,17708,2011-01-19,Delivered,Email Campaign,PayPal,Europe,0.05
541524,17091,2011-01-19,Delivered,Website,Debit Card,Europe,0.0
541525,14090,2011-01-19,Delivered,Website,PayPal,Europe,0.0
541530,14769,2011-01-19,Delivered,Website,Debit Card,Europe,0.0
541552,15039,2011-01-19,Delivered,Website,Credit Card,Europe,0.05
541564,16904,2011-01-19,Delivered,Website,Credit Card,Europe,0.0
541565,14527,2011-01-19,Delivered,Email Campaign,PayPal,Europe,0.0
541566,17722,2011-01-19,Delivered,Website,Debit Card,Europe,0.0
541567,12681,2011-01-19,Delivered,Email Campaign,PayPal,Europe,0.0
541568,15606,2011-01-19,Delivered,Website,Credit Card,Europe,0.1
541569,13520,2011-01-19,Delivered,Mobile App,PayPal,Europe,0.1
541570,14646,2011-01-19,Delivered,Mobile App,Credit Card,Europe,0.1
541571,12841,2011-01-19,Delivered,Mobile App,Debit Card,Europe,0.0
541574,12826,2011-01-19,Delivered,Mobile App,PayPal,Europe,0.0
541575,15311,2011-01-19,Delivered,Social Media,PayPal,Europe,0.0
541576,17097,2011-01-19,Delivered,Website,PayPal,Europe,0.0
541585,14180,2011-01-19,Delivered,Mobile App,Debit Card,Europe,0.0
541587,17841,2011-01-19,Delivered,Social Media,Debit Card,Europe,0.15
541588,14307,2011-01-19,Delivered,Website,Credit Card,Europe,0.15
541590,13310,2011-01-19,Delivered,Website,Credit Card,Europe,0.0
541591,15831,2011-01-19,Delivered,Website,PayPal,Europe,0.1
541593,17611,2011-01-19,Delivered,Mobile App,Bank Transfer,Europe,0.0
541594,14916,2011-01-19,Delivered,Website,Debit Card,Europe,0.05
541595,14606,2011-01-19,Delivered,Website,PayPal,Europe,0.1
541596,17602,2011-01-19,Delivered,Mobile App,PayPal,Europe,0.0
541597,14031,2011-01-19,Delivered,Mobile App,Gift Card,Europe,0.0
541602,17231,2011-01-19,Delivered,Website,PayPal,Europe,0.0
541604,14572,2011-01-19,Delivered,Website,Debit Card,Europe,0.1
541605,13502,2011-01-20,Delivered,Mobile App,Credit Card,Europe,0.1
541606,14784,2011-01-20,Delivered,Social Media,Credit Card,Europe,0.0
541608,14646,2011-01-20,Delivered,Mobile App,Credit Card,Europe,0.0
541609,15938,2011-01-20,Delivered,Email Campaign,Bank Transfer,Europe,0.0
541610,16029,2011-01-20,Delivered,Website,Debit Card,Europe,0.0
541611,16029,2011-01-20,Delivered,Website,Debit Card,Europe,0.0
541615,16395,2011-01-20,Delivered,Mobile App,Gift Card,Europe,0.0
541631,12637,2011-01-20,Delivered,Email Campaign,PayPal,Europe,0.05
541648,17811,2011-01-20,Delivered,Mobile App,PayPal,Europe,0.15
541649,17418,2011-01-20,Delivered,Email Campaign,Credit Card,Europe,0.0
541655,14779,2011-01-20,Delivered,Referral,Credit Card,Europe,0.05
541657,16321,2011-01-20,Delivered,Website,Credit Card,Asia-Pacific,0.0
